title,id,commentCount,dislikeCount,likeCount,viewCount,channelId,channelTitle,timestamp
EDGES2CATS WILL RUIN HUMANITY,K3oUtrJmXYs,27728,4767,301938,5251885,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1488044272
SMASH OR PASS REACT **DELETED VERSION**,hOkIj7bleEo,25559,7480,393445,10791659,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1488029524
How About That...,sTCDfE_sKnM,80808,8151,858266,9197955,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487956470
I KILL HITLER! *notclickbait*,L9SFQTrfUwc,50612,11141,523651,11125332,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487779645
My REAL girlfriend,oUC9mRtO6R0,34125,8823,333493,5759355,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487694307
UNREAL MIND TRICK! (99% CANT DO THIS),dSOGGGgXh7Q,30530,7577,559314,7089641,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487351917
VALENTINE'S SPECIAL!,_TSZe3mfGYg,32617,10457,323965,5699575,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487091425
WHO DO PEOPLE HATE?,afdbYnQsadA,48087,11310,326506,5910937,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1487003619
HOW DIRTY IS YOUR MIND?,NKn2jQXYYr0,35028,8605,330724,6950892,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486923780
HOTTEST GIRL ON YOUTUBE,WE6tDn75mV4,25078,7802,396374,5340675,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486834562
BANNED FOOTAGE. - Resident Evil 7 DLC,ZoV9UbzTMcg,16414,3430,227247,5099220,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486751469
READING HATE COMMENTS ABOUT MY NEW HAIR!,CmvBfELf6TM,74531,9961,396511,5636363,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486744804
I'M CALLING OUT YOUTUBE!,VLAXxAoWAok,55256,14547,463663,7431103,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486656417
GOOD GAME,1keE74XCZTY,22689,6420,221632,4578635,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486570496
I GAVE A GIRL AIDS? (STORYTIME),lzEqog5Tuls,23882,5960,209661,4666315,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486488328
TRY NOT TO LAUGH CHALLENGE #09 {Important Videos Edition},IBhgOkorEZ4,50135,10957,523100,13369578,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486399883
AM I A PSYCHOPATH?,7ODVN-Rjvh8,41980,5087,291049,4888240,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486306921
THIS CANT BE HAPPENING!?,WYjp24FwsDQ,57149,8454,355292,5667229,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486225396
I GOOGLE MYSELF,TPkGgaApUGE,42146,7088,441985,7968308,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486140594
SMASH OR PASS,l-jBD85NDy4,37806,10129,347351,7539470,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486066965
I DON'T LIKE THESE..,GS9nELYhdW8,27680,8270,321538,6010109,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1486056377
"BEFORE I WAS ""FAMOUS""",TTCPwe_eaco,48510,12520,600261,11712236,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485887851
IT'S OVER... Resident Evil 7 - Part 8 - ENDING,RQayAl5-fTs,47935,3517,274133,5861897,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485796468
WHAT HAS BEEN SEEN...,k6Wr-GGu4TU,21304,4792,283655,6006229,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485714674
I GIVE UP........ - Resident Evil 7 - Part 7,Ax12hEOhqIc,29613,3279,224097,6032435,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485707277
Can this video get 1 million comments?,TvxkKs2J0Vw,1447104,21055,723104,10340826,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485628595
Resident Evil 7 - Part 6 - THE CRINGE FROM THIS GUY..,wFBa4O5RSsY,19857,2644,201334,5834594,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485622306
BOO HOO CRY MORE,Jl9xVC0FcvQ,97964,7835,297266,4389302,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485545568
THE SCARIEST MOMENT! - Resident Evil 7 - Part 5,D9o_vJlyoHY,21559,1151,187790,4342760,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485534505
this is the worst game ive ever seen,6xL_P-HBW-Q,18080,4216,188175,4122334,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485460121
Resident Evil 7: THE MOST DISGUSTING PART!!! - Part 4,QSeSZV7f82k,38029,2525,356065,6154665,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485448003
TRY NOT TO GET SCARED CHALLENGE!!,6PsZD_y-T7A,41443,7071,345511,11147615,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485374903
Resident Evil 7 - Part 3 - I dont want to keep playing this...,UZj_pD2nXXY,42089,5679,291145,7555642,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485366387
Resident Evil 7 - Part 2 - IS THIS TOO MUCH?,Q8IPSc34dew,34654,3795,303747,6890459,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485280918
ROASTING SIMULATOR!,1_3MGE0IGIk,19569,11112,242088,6120695,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485273680
Resident Evil 7: Biohazard - Gameplay - Part 1 - IT'S FRICKIN' TERRIFYING!,HduaXmGiRTQ,57156,5839,409737,10985960,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485192994
I'M BANNED..,61686cq6s7c,66398,22658,546560,9552848,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485101518
SATISFY YOUR GIRLFRIEND CHALLENGE,JUgiUf6oG7Q,48037,9934,477438,12515662,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1485014566
ITS TIME TO STRIKE BACK!,EjsemI4kCws,142969,4454,323917,6207817,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484928895
2014 PEWDIEPIE IS BACK!,f-EJKZUI2f8,59226,7226,375498,6467000,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484841948
TRY NOT TO LAUGH #08 **MAKE IT STOP EDITION**,0priMq1ukao,38971,13902,471820,15260577,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484755835
In my defense..,9Jd1bHVYV2M,50140,10745,339967,4902200,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484669621
HOW MUCH DOES PEWDIEPIE MAKE IN A YEAR?,j7c7W8R3p6Q,57483,15454,404783,7365282,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484586986
The Most Dangerous Game Ever...,19zPCedRGuE,37408,4464,381744,5425743,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484495539
STOP CALLING ME THE KAZOO KID!,ABmkrD2BXow,71052,10256,429097,7921326,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484410312
WHY I DON'T PLAY VIDEO GAMES ANYMORE..,osPKCm7jmeQ,94157,28722,445232,8053024,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484323263
YOU LAUGH? YOU LOSE! CHALLENGE - YLYL #0001,TS3dxL0E1kc,62034,15168,547887,15755581,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484237644
STARTED A FIRE IN THE BUILDING! (Experiment Gone Wrong),LjzfP-xut7Q,20794,13371,328779,5867790,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1484068155
GOD BLESS JAPAN FOR THIS GAME!,mm1a4wRmKI0,15381,7621,337616,5766087,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483982390
TRY NOT TO CRINGE ~HANDSHAKE EDITION~,nkSWwanJPOI,26100,5282,390281,7771695,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483891635
SHOOTING MY 50 MILLION AWARD!,Jrvfoybj98Q,94297,109949,838837,23835649,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483805469
Forced Positivity on YouTube,iyGI1uHyyws,58344,15056,493634,6215411,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483723043
I WON AN AWARD!,E0Y4PwAtpV8,46176,9113,327300,5490845,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483632683
I'M CHEATING?!,gh8veIDL2os,28114,5026,419494,9688273,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483547887
THE 5 YEAR OLD THAT WILL SURPASS PEWDIEPIE,4CjLK1mB_II,62366,11266,565957,8685491,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483462239
TRY NOT TO LAUGH! #07 **moustache edition**,6mxoVIgnGbA,36732,13382,487269,12814526,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483377247
WHY DO MY FANS HATE ME?,zsAM4IORGrA,121569,6885,381222,6595135,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483287133
unFUNNY MONTAGE!,Zd7-2mcwD_k,23947,5313,468389,8288654,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483200630
MY NEW STYLE!,wUVBB3hc0Co,63010,22341,330545,5074909,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483113892
MY GIRLFRIEND GOES CRAZY (Friday The 13th),d5EFP7UgsEw,11976,4218,213448,5195965,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1483028498
MY NEW TATTOO!,DWVvKrXWOSE,32202,5747,275492,4777795,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482942092
DOES HE MAKE IT?,EfnDkNpXDBk,33173,9105,505449,12026211,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482856183
Would you date Pewdiepie?,jSHESH9wG9g,22826,9586,321091,6412770,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482768474
"CRINGEMAS! w/ PewDiePie, Jacksepticeye, Emma Blackery, Markiplier, KickThePj",HIhWmF_NC24,29676,7239,388995,8674718,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482694522
SANTA SCARED US!,V4Joo-yb5TA,16726,4418,239187,4390772,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482682436
Can this video get 1 million dislikes?,wx9Jv5uxfac,94084,3257806,211350,12258874,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482595298
THAT ENDING THOUGH!!!!! - The Walking Dead: A New Frontier Gameplay Part #4,XaVL6Z8r9lE,34434,2813,177971,4471916,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482514282
EDGAR COOKS FOR SANTA!,Prhvu_RVNc4,23094,4186,216647,3618514,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482501751
THE SADDEST PART. . . - The Walking Dead: A New Frontier Gameplay Part #3,pCvITV9kaN8,19487,2148,174448,4099294,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482435800
How long can you watch this video?,0KACM7nbTgg,56496,12348,488021,8795809,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482423057
THIS HONESTLY SHOCKED ME SO HARD!! - The Walking Dead: A New Frontier Gameplay Part #2,GupKvt70QTc,20359,1735,179052,4234926,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482349445
GUESS WHO'S BACK? - The Walking Dead: A New Frontier Gameplay Part #1,o-XtYHb46gk,42271,3086,263042,5575744,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482250464
Google.EXE,lEmygzbXZwE,27246,6246,364990,7329357,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482163443
THE RUBY PLAYBUTTON / YouTube 50 Mil Sub Reward Unbox,7Vj5M0qKh8g,572769,101413,3466026,43565085,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1482077094
WHO'S MORE LIKELY TO...?,jA0xR2Ho9UU,57903,8559,636967,16562345,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481990758
THE ENDING MADE THE GAME AMAZING!! - The Last Guardian - Part 10 ENDING FINAL,JrjGL6q2Ytk,21023,2332,163828,3310488,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481918433
50 MILLION,0Ku_iNKOv38,34867,10956,524650,7267254,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481906534
I NEVER RAGED THIS HARD - The Last Guardian - Part 9,D0D7cEbqtzg,5504,1277,77665,1659734,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481831369
$1 PEE VS $680 PEE,gO55Mxy_PI8,29586,14071,337589,5465228,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481819153
BOTTLEFLIP CHALLENGE!,lyl6ibqnyis,67569,12722,771537,19280539,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481731452
IS HE DEAD?! - The Last Guardian - Part 8,FG5QVNzJDOE,6845,1641,95819,1766732,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481659288
TRY NOT TO BE SATISFIED CHALLENGE,SUYu2Rxopn0,29801,7125,359953,9170800,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481644937
SO FREAKY I HAD TO STOP PLAYING !,XFqnrpSjuwA,13819,6621,202386,7312274,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481568609
CRINGEMAS CHARITY LIVESTREAM - Pewdiepie/Markiplier/Jacksepticeye/KickthePJ and Emmablackery!,H8bH1v0M1GI,15762,17699,417504,9516437,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481915578
THIS PART WILL ANNOY YOU GUARANTEED - The Last Guardian - Part 7,Y6D7qpp_7Hk,5164,1249,82371,1546001,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481562417
I SHOULDN'T HAVE DONE THIS..,m7o3FuGhMi8,29666,11326,401629,7276674,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481479628
HOLY SHET! - The Last Guardian - Part 6,iyOOciZeAmU,8805,1818,113082,2064829,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481473601
Can this video hit 1 million likes?,hHR9aM494rs,114404,93259,3934141,20511462,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481400054
WILL HE FALL? - The Last Guardian - Part 5,CMZO2ls7WV0,6939,2645,111002,2272084,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481385911
DELETING MY CHANNEL,Y39LE5ZoKjw,221822,255764,1657496,32783601,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481299593
THE MOST INTENSE MOMENT - The Last Guardian - Part 4,r2qlw8BY8dw,33189,2873,144293,3023575,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481231003
I'M RACIST?,QGX2mJ6IbS0,49916,9935,392252,6741495,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481212954
MY DOG IS IN THIS GAME?! - The Last Guardian - Part 3,rZjtMV83KVM,7969,1822,125248,2668573,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481148212
THE WORST THING I`VE EVER DONE,KsV_Kmp9T3w,31975,5657,408839,5732465,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481126650
THE MOST INCREDIBLE GAME OF 2016 - The Last Guardian - Part 2,FMmFCVFeYvs,9255,1901,154182,2956760,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481047352
ELECTRIFY MY BUTT CHALLENGE,jPsYIzgprKw,13521,3826,233836,2532260,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1481040388
THE LONG WAIT IS FINALLY OVER! - The Last Guardian - Part 1,0wuBbymxkMI,12374,2154,248399,3556808,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480953978
**wtf is going on with Youtube**,rxPOFp45AIg,34323,9510,457866,11674744,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480871564
I'M POPPY!,vdGiqRjTd34,72016,15467,792632,14862710,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480780956
DELETING MY CHANNEL AT 50 MILLION.,6-_4Uoo_7Y4,162163,86823,1127981,23274490,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480698145
THE FOOT CHALLENGE,7_2jhLZd4h8,10005,4840,158323,3216185,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480608237
MY FAVORITE GAME EVER,RqGnkfDhmtQ,28599,5211,271472,4486935,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480534126
THIS WAS SO EMBARRASSING.........,wdzMyALXbrQ,16945,3316,241707,4429613,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480438736
FINAL FANTASY 15 (XV) - BEST MOMENTS!!,_iQ0uRkvVos,9763,5227,181911,4033953,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480355584
DON'T FLAG THIS VIDEO!,FMVBiH8iqiQ,10809,5418,179023,2535691,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480273599
NO MORE CLICKBAIT!,qid4rqFjkFw,10461,5096,336040,3156750,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480262672
TRY NOT TO SMILE CHALLENGE #1,HOgo5rZ6qbs,26058,13015,751544,15876298,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480176577
92% GETS TRIGGERED WATCHING (Impossible),HDJMZWzW8Ko,14044,9678,191456,5046132,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480089783
I WAITED 4 YEARS FOR THIS!!!!,GdJcBoJYwRY,18408,5112,320353,5428682,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1480003437
well...,HBrpGpKeEvw,21607,5572,287624,3678560,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1479917046
I QUIT (for now) [END],vnr0kCmkMO0,60874,16137,348846,6487017,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1479229285
WE STOLE A COP CAR [13/22],pLQjBkZfddc,9458,2853,131958,2724371,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1479138718
DRUNK. [12/22],p1fkx3EyvmE,75426,4560,288041,4374662,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478967244
its legal [11/22],AARzzUlBocY,8585,3376,139630,2865224,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478878758
REACTING TO TRUMP BECOMING PRESIDENT! [10/22],acyyWic-6JU,27205,16870,254483,6249042,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478799169
we need to talk... [9/22],M_8MOpcBWX4,17385,7800,191961,4294259,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478703120
THE BEST KISS [8/22],JG8GBsqacXE,17234,2091,180569,3337975,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478627162
AN EARTHQUAKE! ! [7/22],NrTVS3symzI,10944,2402,134987,2150331,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478538697
I GET COVERED IN POO!!!! [6/22],qWALSDmAvdg,10481,2178,139556,2274408,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478452662
HIT BY MY OWN CAR! [5/22],CuDHX8D8Fns,14293,2702,168111,2773130,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478363723
SOMETHING HAPPENED... [4/22],6TOUoO5HhCA,18268,3008,188205,3486064,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478279651
A KISS... [3/22],OdigEcARi9Q,18148,1787,166752,2316409,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478186600
MY WORST DAY... [2/22],_Jn70lcj0wA,17916,1865,174817,3235856,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478112548
I MESSED UP! [1/22],pcJ7ErHljiA,20637,4095,252855,7341303,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1478019985
TRY NOT TO CRY!,QMhciiB5F0E,20422,6547,264996,5120632,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477930446
We Need To Talk... (Clickbait),2btFUGcgj6M,18798,3496,260028,3216040,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477843893
HALLOWEEN MAKEUP TUTORIAL,RotY9RbG7h8,20408,6590,315368,6287724,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477753276
MY WORST VIDEO,1c0sjga_aPo,34165,6009,421994,6566629,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477673417
SHOVEL.mov,sLa2LMHcjW0,22098,4645,250605,5364657,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477578926
THEY STRIP WHEN YOU LEARN..,ZqWfVi93E5g,12233,4221,202963,5352036,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477494645
who im voting for president.. (part 3),kL080idp3OQ,12580,5186,157714,3824683,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477407790
THIS WAS HONESTLY JUST DISAPPOINTING... **HELLO NEIGHBOR**,g-FDuNq7JzE,19047,2750,207791,4214513,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477325242
PEWDIEPIE GETS PIED,P3qhrUO5FmQ,10839,2371,223828,4227335,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477238635
How to Turn A Girl On. w/ KickThePJ,B4BBFjk_Dao,10638,5571,223704,6402174,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477148965
why am I so embarrassed..,h6FhV693seo,49885,8930,304281,4489598,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1477066127
HUGE UPDATE: MY NEW 2ND CHANNEL!,WTr5BQdIdbk,29850,6696,286436,6346496,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476986065
PLEASE STOP KISSING,Vo49Vo1t5YU,20229,6493,225866,4607358,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476889605
BEST VR EXPERIENCE SO FAR!!,DNjq99nVPXs,9508,5670,161882,5389219,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476803106
who im voting for president..,heojhL1glU4,21801,10516,277150,6834374,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476717235
everyone in the room has a headset!!!!!!!!!!!!!!!!!!!!,q24S9eZHSLo,9748,3010,207122,4873550,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476630253
STOP DOING THIS...,dR8yHXpLQlA,31808,8752,389148,10823400,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476543931
"4 NIPPLES, 1 ELECTRIC SHOCK",nyIUTLu1MCA,21491,2721,325292,6677377,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476457871
I WAITED 6 YEARS TO PLAY THIS..  The Last Guardian -  Demo,QLzUWJ0zk5M,23644,14345,376604,14144121,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476291150
wtf has happened to this channel...,S4QLbaGBcQg,11603,6346,184183,3659642,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476198392
LOOK WHO I'VE FOUND!!,FT-c2rK92dY,32393,6912,383213,9267931,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1476025599
MY FAVOURITE VIDEOS,pkRMDegkAaE,27727,4596,308148,7865634,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475941717
TOAD SHITS ON ME!!,tJi0s_oLivw,22892,2956,206678,4159748,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475852603
DOGA - DOG YOGA,_Ix0HzGTVBY,11381,2550,213400,3194233,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475766168
PPAP Pen Pineapple Apple Pen CRINGE.,6HlMJO7WPR0,32661,16716,526024,17260630,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475680177
FLYING IN VR!!,07-1vJmttAA,11162,3102,230502,4042847,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475593561
KISSING MY GIRLFRIEND,AqnJCsEoscE,22134,6548,252044,4188907,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475507495
SMELL FARTS IN VIDEO GAMES!,G1nCSPsrK04,10975,2822,195878,4726945,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475420679
MY NEW JOB,fwliWFUnJWc,17524,4273,323820,6464840,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475335040
27 SUCCESS FACTS: PEWDIEPIE,gN0_43J5r-0,8906,2860,190810,3939694,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475247771
PewDiePie's Tuber Simulator ** FREE DOWNLOAD **,gx4dd54OjaY,38250,6056,218989,6701657,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475162446
HOT BABES! (Not Clickbait),mQnR7w6oghc,11094,7982,198368,4855349,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1475075276
CAN YOU GUESS WHAT THIS IS?,epQpv6un9uo,10541,3264,220486,3970326,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474989065
LITTLE NIGHTMARES **FANTASTIC NEW HORROR GAME**,jBa_DUEW0wg,17056,3282,253607,5966906,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474902709
YOUTUBE DRAMA **PART 2**,cj--c6VAryg,35062,11225,538571,5146211,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474816086
THE YOUTUBE HEROES!,OkcdKKVuLg4,19806,6215,271348,4514137,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474729256
EXPOSING FAKE PEWDIEPIES!,MPbSBkxH2Lo,20245,4792,370272,8065887,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474643223
MY NEW TOAD!!,nbGSGh5a-Ic,33002,3936,356645,5661853,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474556639
Try Not To Laugh #06 - I HAD TO KILL HIM WITH FIRE...,D4DEdPaFDNE,24017,5643,323571,8299879,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,1474471051
